Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
Power Electronics Applications,reactive power compensation,4,IOT-Compute,IOT-Compute,2000
Seamless operation,PV,4,IOT-Compute,EPS-Source,2000
EPLL,PV,4,IOT-Compute,EPS-Source,2000
enhanced phase locked loop,PV,4,IOT-Compute,EPS-Source,2000
PVpower generation,PV,4,IOT-Compute,EPS-Source,2000
Distributed Generation,transmission line,4,EPS-Source,IOT-Compute,2000
Doubly-Fed Induction Generator,transmission line,4,IOT-Compute,IOT-Compute,2000
distance relay,transmission line,4,IOT-Compute,IOT-Compute,2000
Ferroresonance,transmission line,4,IOT-Compute,IOT-Compute,2000
Intelligent algorithm,transmission line,4,IOT-Compute,IOT-Compute,2000
Out of Step Blocking,transmission line,4,IOT-Compute,IOT-Compute,2000
PSCAD/EMTDC,transmission line,4,IOT-Compute,IOT-Compute,2000
Sub Synchronous Resonance,transmission line,4,IOT-Compute,IOT-Compute,2000
Smart grid,transmission line,4,EPS-Source,IOT-Compute,2000
Self-healing protection,transmission line,4,IOT-Compute,IOT-Compute,2000
Distributed Generation,SSR,6,EPS-Source,IOT-Compute,2000
Doubly-Fed Induction Generator,SSR,6,IOT-Compute,IOT-Compute,2000
distance relay,SSR,6,IOT-Compute,IOT-Compute,2000
Ferroresonance,SSR,6,IOT-Compute,IOT-Compute,2000
Intelligent algorithm,SSR,6,IOT-Compute,IOT-Compute,2000
Out of Step Blocking,SSR,6,IOT-Compute,IOT-Compute,2000
PSCAD/EMTDC,SSR,6,IOT-Compute,IOT-Compute,2000
Sub Synchronous Resonance,SSR,6,IOT-Compute,IOT-Compute,2000
Smart grid,SSR,6,EPS-Source,IOT-Compute,2000
Self-healing protection,SSR,6,IOT-Compute,IOT-Compute,2000
Typhoon HIL,power management,8,IOT-Compute,EPS-Load,2000
converter,PV,6,IOT-Compute,EPS-Source,2000
blockchain,PV,4,IOT-Network,EPS-Source,2000
smart contract,PV,4,IOT-App,EPS-Source,2000
Micro Gas Turbine,DC,4,IOT-Compute,EPS-Source,2000
Artificial neural networks,energy storage,4,IOT-Compute,EPS-Source,2000
Artificial neural networks,power quality,4,IOT-Compute,EPS-Source,2000
FFT,energy storage,5,IOT-App,EPS-Source,2000
IFFT,energy storage,5,EPS-Source,EPS-Source,2000
ECMW,energy storage,5,IOT-Compute,EPS-Source,2000
Renewable Energy Systems,energy storage,5,IOT-Compute,EPS-Source,2000
Climate Monthly Datasets,energy storage,5,IOT-Compute,EPS-Source,2000
development status,energy storage,4,IOT-Compute,EPS-Source,2000
comprehensive evaluation method,energy storage,4,IOT-Compute,EPS-Source,2000
application advice,energy storage,4,IOT-Compute,EPS-Source,2000
Genetic Algorithm,STATCOM,4,EPS-Store,IOT-Percept,2000
PV-Wind hybrid system,STATCOM,4,IOT-Compute,IOT-Percept,2000
Static synchronous compensator,STATCOM,4,IOT-Compute,IOT-Percept,2000
Voltage control,STATCOM,4,EPS-Load,IOT-Percept,2000
predictive current control,VSC,8,IOT-Compute,EPS-Load,2000
adaptive super-twisting algorithm,VSC,8,IOT-Compute,EPS-Load,2000
hybrid renewable energy system,VSC,8,IOT-Compute,EPS-Load,2000
battery energy storage system,VSC,8,EPS-Grid,EPS-Load,2000
grid connected,VSC,8,IOT-Compute,EPS-Load,2000
voltage source converter,VSC,11,EPS-Source,EPS-Load,2000
Black-start,PV,5,IOT-Compute,EPS-Source,2000
stratified optimization strategy,PV,5,IOT-Compute,EPS-Source,2000
photovoltaic-battery energy storage systems,PV,5,IOT-Compute,EPS-Source,2000
photovoltaic & energy storage coordination,PV,5,IOT-Compute,EPS-Source,2000
Dynamic line rating,steady state conductor,4,IOT-Compute,IOT-Compute,2000
ambient parameter,steady state conductor,4,IOT-Compute,IOT-Compute,2000
heat generating power,steady state conductor,4,IOT-Compute,IOT-Compute,2000
heat dissipating power,steady state conductor,4,IOT-Compute,IOT-Compute,2000
optimal design,MG,4,IOT-Compute,EPS-Load,2000
life-cycle assessment,MG,4,IOT-Compute,EPS-Load,2000
environmental impact,MG,4,IOT-Compute,EPS-Load,2000
greenhouse-gas,MG,4,IOT-Compute,EPS-Load,2000
domestic water,mWTP,4,IOT-Compute,IOT-Compute,2000
irrigation,mWTP,4,IOT-Compute,IOT-Compute,2000
electricity access,mWTP,4,IOT-Compute,IOT-Compute,2000
contingent valuation,mWTP,4,IOT-Compute,IOT-Compute,2000
willingness to pay,mWTP,4,IOT-Compute,IOT-Compute,2000
Rwanda,mWTP,4,IOT-Compute,IOT-Compute,2000
Fuzzy logic control,SMES,8,IOT-Compute,IOT-Compute,2000
microgrids,SMES,8,EPS-Source,IOT-Compute,2000
PV generators,SMES,8,IOT-Compute,IOT-Compute,2000
state of charge,SMES,8,IOT-Network,IOT-Compute,2000
Adaptive model,PVs,4,IOT-Compute,IOT-Compute,2000
big data,PVs,4,EPS-Grid,IOT-Compute,2000
binary genetic algorithm,PVs,4,IOT-Compute,IOT-Compute,2000
distributed PV,PVs,4,IOT-Percept,IOT-Compute,2000
forecasting,PVs,4,IOT-Compute,IOT-Compute,2000
fitness evaluation measure,PVs,4,IOT-Compute,IOT-Compute,2000
predictor subset selection,PVs,4,IOT-Compute,IOT-Compute,2000
renewable energy,PVs,4,EPS-Source,IOT-Compute,2000
smart grid,PVs,4,EPS-Source,IOT-Compute,2000
solar energy,PVs,4,EPS-Store,IOT-Compute,2000
support vector regression,PVs,4,EPS-Store,IOT-Compute,2000
Renewable energy accommodation,DC,4,IOT-Compute,EPS-Source,2000
regenerative electric heater,DC,4,IOT-Compute,EPS-Source,2000
fuzzy algorithm,DC,4,IOT-Network,EPS-Source,2000
Device-to-device communications,PDR,4,IOT-Compute,IOT-Compute,2000
Q-learning,PDR,4,IOT-Compute,IOT-Compute,2000
reliability,PDR,4,IOT-App,IOT-Compute,2000
resource allocation,PDR,4,IOT-App,IOT-Compute,2000
CO2 Emission Forecasting,CO2,4,IOT-Compute,EPS-Source,2000
Energy Consumption,CO2,4,IOT-Network,EPS-Source,2000
Generalized Regression Neural Network,CO2,4,IOT-Compute,EPS-Source,2000
Grey Wolf Optimizer,CO2,4,IOT-Compute,EPS-Source,2000
Renewable Energy,CO2,4,EPS-Source,EPS-Source,2000
Day-ahead scheduling,NTO,4,IOT-Compute,IOT-Compute,2000
network-constrained unit commitment,NTO,4,IOT-Compute,IOT-Compute,2000
network topology optimization,NTO,4,IOT-App,IOT-Compute,2000
dynamic thermal rating,NTO,4,IOT-Compute,IOT-Compute,2000
wind power curtailment,NTO,4,IOT-Compute,IOT-Compute,2000
uncontrolled charging,EVs,6,IOT-Network,IOT-Network,2000
distribution network,EVs,6,IOT-Compute,IOT-Network,2000
uncontrolled charging,PV,4,IOT-Network,EPS-Source,2000
distribution network,PV,4,IOT-Compute,EPS-Source,2000
Stand Alone PV Systems,PV,4,IOT-Compute,EPS-Source,2000
Grid-Connected PV Systems,PV,4,IOT-Compute,EPS-Source,2000
dynamic load dispatch,PV,7,IOT-Compute,EPS-Source,2000
emission,PV,7,IOT-Compute,EPS-Source,2000
neighborhood based differential evolution technique,PV,7,IOT-Compute,EPS-Source,2000
Smartgrid communications,PV,5,IOT-Compute,EPS-Source,2000
active distribution networks,PV,5,EPS-Load,EPS-Source,2000
standard information modeling,PV,5,IOT-Compute,EPS-Source,2000
communication system modeling,PV,5,IOT-Compute,EPS-Source,2000
DERMS,PV,5,IOT-Compute,EPS-Source,2000
distributed energy resource management system,PV,5,IOT-Compute,EPS-Source,2000
PV curtailment mitigation,PV,5,IOT-Compute,EPS-Source,2000
V2G,PV,5,EPS-Grid,EPS-Source,2000
vehicle to grid,PV,5,EPS-Source,EPS-Source,2000
peak-shifting with EVs,PV,5,IOT-Compute,EPS-Source,2000
CHIL,DC,4,IOT-Compute,EPS-Source,2000
Control Hardware-in-the-loop,DC,4,IOT-Compute,EPS-Source,2000
seamless transition,DC,4,IOT-Compute,EPS-Source,2000
Cyber-physical system,ORC,4,IOT-Network,IOT-Compute,2000
data drop,ORC,4,IOT-Compute,IOT-Compute,2000
dynamic security assessment,ORC,4,IOT-Compute,IOT-Compute,2000
NCS,ORC,4,EPS-Source,IOT-Compute,2000
networked control system,ORC,4,IOT-Compute,IOT-Compute,2000
phasor measurement unit,ORC,4,EPS-Source,IOT-Compute,2000
smart grid,ORC,4,EPS-Source,IOT-Compute,2000
wide-area damping,ORC,4,IOT-Compute,IOT-Compute,2000
WF,ORC,4,EPS-Source,IOT-Compute,2000
wind farm,ORC,4,EPS-Source,IOT-Compute,2000
Demand management,DCMG,8,IOT-Compute,IOT-Compute,2000
Deferrable load,DCMG,8,IOT-Compute,IOT-Compute,2000
Smart buildings,DCMG,8,IOT-Compute,IOT-Compute,2000
Energy management system,DCMG,8,EPS-Source,IOT-Compute,2000
Loads scheduling,DCMG,8,IOT-Compute,IOT-Compute,2000
Demand management,ESA,4,IOT-Compute,IOT-Compute,2000
Deferrable load,ESA,4,IOT-Compute,IOT-Compute,2000
Smart buildings,ESA,4,IOT-Compute,IOT-Compute,2000
Energy management system,ESA,4,EPS-Source,IOT-Compute,2000
Loads scheduling,ESA,4,IOT-Compute,IOT-Compute,2000
Power scheduling,PV,5,IOT-Compute,EPS-Source,2000
Optimal control,PV,5,IOT-Compute,EPS-Source,2000
Off-grid PV,PV,6,IOT-Compute,EPS-Source,2000
Sustainable development,PV,6,IOT-Compute,EPS-Source,2000
Zero energy communities,PV,6,IOT-Compute,EPS-Source,2000
Developing countries,PV,6,IOT-Compute,EPS-Source,2000
Pakistan,PV,6,IOT-Compute,EPS-Source,2000
Supply side management,MGs,4,IOT-Compute,IOT-Compute,2000
Smart Grid,MGs,4,EPS-Source,IOT-Compute,2000
Micro Grid,MGs,4,EPS-Load,IOT-Compute,2000
Coalitions game theory,MGs,4,IOT-Compute,IOT-Compute,2000
Smart grid,WSANs,4,EPS-Source,EPS-Load,2000
Wireless sensor and actuator networks,WSANs,4,EPS-Load,EPS-Load,2000
Medium access,WSANs,4,IOT-Compute,EPS-Load,2000
demand side management,HVAC,6,EPS-Source,EPS-Source,2000
HVAC (heating ventilation air conditioning),HVAC,6,IOT-Compute,EPS-Source,2000
distributed algorithm,HVAC,6,IOT-Compute,EPS-Source,2000
multi-agent system,HVAC,6,IOT-Compute,EPS-Source,2000
microgrid,HVAC,6,EPS-Source,EPS-Source,2000
false data injection attacks,FDI,8,IOT-Compute,IOT-Compute,2000
multiphase and unbalanced systems,FDI,8,IOT-Compute,IOT-Compute,2000
power distribution systems,FDI,8,IOT-App,IOT-Compute,2000
Channel selection,SG,5,IOT-Compute,EPS-Source,2000
LTE,smart grids,4,EPS-Store,EPS-Source,2000
Delay,smart grids,4,IOT-App,EPS-Source,2000
Scheduler,smart grids,4,IOT-Compute,EPS-Source,2000
extreme learning machine,VSCs,4,IOT-Compute,IOT-Compute,2000
S-transform,VSCs,4,IOT-Compute,IOT-Compute,2000
variational mode decomposition,VSCs,4,IOT-Compute,IOT-Compute,2000
voltage sag causes,VSCs,4,IOT-Compute,IOT-Compute,2000
Microgrid modeling,MG,4,IOT-Compute,EPS-Load,2000
droop controls,MG,4,IOT-Compute,EPS-Load,2000
cross-coupling droop terms,MG,4,IOT-Compute,EPS-Load,2000
modified C-CG algorithm,smart grids,4,IOT-Compute,EPS-Source,2000
robust optimization,smart grids,4,IOT-Percept,EPS-Source,2000
importance evaluation,smart grids,4,IOT-Compute,EPS-Source,2000
information flow,smart grids,4,IOT-Compute,EPS-Source,2000
Smart Transformer,ST,7,IOT-Compute,EPS-Source,2000
HGDC,heterogeneous decomposition,4,IOT-Compute,IOT-Compute,2000
transmission and distribution market,heterogeneous decomposition,4,IOT-Compute,IOT-Compute,2000
MI-SOCP,heterogeneous decomposition,4,IOT-Compute,IOT-Compute,2000
bidding willingness,heterogeneous decomposition,4,IOT-Compute,IOT-Compute,2000
optimal operation mode,heterogeneous decomposition,4,IOT-Compute,IOT-Compute,2000
power system reliability,distributed energy resources,8,IOT-Compute,IOT-Compute,2000
investment,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
linear programming,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
power markets,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
pricing,distributed energy resources,4,IOT-App,IOT-Compute,2000
power system security,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
power transmission economics,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
smart power grids,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
stochastic multistage model,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
merchant distributed energy resources,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
energy consumption,distributed energy resources,4,EPS-Store,IOT-Compute,2000
system peak load,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
power systems,distributed energy resources,4,IOT-Percept,IOT-Compute,2000
transmission system operators,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
transmission network,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
high investment costs,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
bi-level model,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
line investment cost,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
buying energy,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
DERs investments,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
IEEE RTS 24 bus test system,distributed energy resources,4,IOT-Compute,IOT-Compute,2000
power system reliability,smart grids,4,IOT-Compute,EPS-Source,2000
power system reliability,TSOs,4,IOT-Compute,IOT-Compute,2000
power system reliability,integer linear programming problem,4,IOT-Compute,IOT-Compute,2000
inverter control strategies,MG,8,IOT-Compute,EPS-Load,2000
microgrid stability,MG,8,IOT-Compute,EPS-Load,2000
THD,MG,8,IOT-Compute,EPS-Load,2000
total harmonic distortion,MG,8,IOT-Compute,EPS-Load,2000
MPFC,MG,8,IOT-Compute,EPS-Load,2000
modulated power filter compensator,MG,8,IOT-Compute,EPS-Load,2000
Hybrid Microgrid,PV,4,IOT-Compute,EPS-Source,2000
Battery Electric Vehicle,PV,4,IOT-Compute,EPS-Source,2000
Energy management strategy,PV,4,IOT-Compute,EPS-Source,2000
Vehicle-to-Vehicle Charging,PV,4,IOT-Compute,EPS-Source,2000
Energy Storage Unit,PV,4,IOT-Compute,EPS-Source,2000
Arduino Uno controller,FREEDM,5,IOT-Compute,IOT-Compute,2000
software,FREEDM,5,IOT-Compute,IOT-Compute,2000
microgrid planning,DC,4,IOT-Percept,EPS-Source,2000
hybrid AC,DC,8,IOT-Compute,EPS-Source,2000
DC power flow,DC,4,IOT-Compute,EPS-Source,2000
placement of feeders,DC,4,IOT-Compute,EPS-Source,2000
hybrid AC,MG,4,IOT-Compute,EPS-Load,2000
Plug-and-play,MG,4,IOT-Compute,EPS-Load,2000
voltage/current stability,MG,4,IOT-Compute,EPS-Load,2000
grid-forming/feeding converters,MG,4,IOT-Compute,EPS-Load,2000
leader-based controller,MG,4,IOT-Compute,EPS-Load,2000
MG cluster,MG,4,IOT-Compute,EPS-Load,2000
distributed energy storage,state of charge,4,IOT-Compute,IOT-Network,2000
distributed secondary control,state of charge,4,IOT-Compute,IOT-Network,2000
finite-time control,state of charge,4,IOT-Compute,IOT-Network,2000
Distribution power flow,PF,7,IOT-Compute,IOT-Compute,2000
Graph theory,PF,7,EPS-Load,IOT-Compute,2000
Distributed generation,PF,7,EPS-Source,IOT-Compute,2000
ZIP load model,PF,7,IOT-Compute,IOT-Compute,2000
Three phase transformer,PF,7,IOT-Compute,IOT-Compute,2000
Microgrid,PF,7,EPS-Source,IOT-Compute,2000
distribution networks,DC,5,EPS-Source,EPS-Source,2000
high-reliability power supply,DC,5,IOT-Compute,EPS-Source,2000
hand-in-hand DC distribution network,DC,5,IOT-Compute,EPS-Source,2000
unintentional islanding detection method,DC,5,IOT-Compute,EPS-Source,2000
unintentional islanding control strategy,DC,5,IOT-Compute,EPS-Source,2000
switching strategy,DC,5,IOT-Compute,EPS-Source,2000
ES controller,DC,5,IOT-Compute,EPS-Source,2000
DC solid-state transformer,DC,5,IOT-Compute,EPS-Source,2000
switching control scheme,DC,5,IOT-Compute,EPS-Source,2000
stable islanding control,DC,5,IOT-Compute,EPS-Source,2000
Internet of things,smart grids,5,IOT-App,EPS-Source,2000
Advanced persistent threats,smart grids,5,IOT-Compute,EPS-Source,2000
Intrusion detection systems,smart grids,5,IOT-Compute,EPS-Source,2000
Cyber kill-chain,smart grids,5,IOT-Compute,EPS-Source,2000
Voltage,HVDC,6,IOT-Compute,EPS-Source,2000
HVDC transmission line,HVDC,6,IOT-Compute,EPS-Source,2000
electric coupling,HVDC,6,IOT-Compute,EPS-Source,2000
magnetic sensing,HVDC,6,IOT-Compute,EPS-Source,2000
magnetoresistive sensor,HVDC,6,IOT-Compute,EPS-Source,2000
active filters,power quality,5,IOT-Compute,EPS-Source,2000
power filters,power quality,5,IOT-Compute,EPS-Source,2000
power system harmonics,power quality,5,IOT-Compute,EPS-Source,2000
power harmonic filters,power quality,5,IOT-Compute,EPS-Source,2000
high dynamic performance power quality conditioner,power quality,5,IOT-Compute,EPS-Source,2000
power quality problems,power quality,5,IOT-Compute,EPS-Source,2000
weak AC microgrids,power quality,5,IOT-Compute,EPS-Source,2000
power electronic converter,power quality,5,IOT-Compute,EPS-Source,2000
effective power quality conditioner,power quality,5,IOT-Compute,EPS-Source,2000
nonidealities,power quality,5,IOT-Compute,EPS-Source,2000
power converters,power quality,5,IOT-Compute,EPS-Source,2000
common DC link,power quality,5,IOT-Compute,EPS-Source,2000
active power filter,power quality,5,IOT-Compute,EPS-Source,2000
grid currents,power quality,5,IOT-Compute,EPS-Source,2000
shunt converter,power quality,5,IOT-Compute,EPS-Source,2000
power quality servicing,power quality,5,IOT-Compute,EPS-Source,2000
reactive power control,VVC,4,EPS-Source,IOT-Compute,2000
multiagent system,EM,5,IOT-Compute,IOT-Compute,2000
Impulsive noise,PLC,5,IOT-Compute,EPS-Load,2000
multi-input multi-output,PLC,5,IOT-Compute,EPS-Load,2000
precoding,PLC,5,IOT-Compute,EPS-Load,2000
CLLC,BRDT,5,IOT-Compute,IOT-Compute,2000
conversion gain,BRDT,5,IOT-Compute,IOT-Compute,2000
DC transformer,BRDT,5,IOT-Compute,IOT-Compute,2000
HFT,BRDT,5,IOT-Compute,IOT-Compute,2000
high frequency transformer,BRDT,5,IOT-Compute,IOT-Compute,2000
hybrid AC/DC microgrid,BRDT,5,IOT-Compute,IOT-Compute,2000
False data injection attack,MTD,5,IOT-Compute,IOT-Compute,2000
moving target defense,MTD,5,IOT-Compute,IOT-Compute,2000
smart grid,MTD,5,EPS-Source,IOT-Compute,2000
state estimation,MTD,5,EPS-Store,IOT-Compute,2000
Electromagnetic characteristics,HTS,4,IOT-Compute,EPS-Source,2000
HTS cables,HTS,4,IOT-Compute,EPS-Source,2000
PEEC,HTS,4,IOT-Compute,EPS-Source,2000
vector fitting,HTS,4,IOT-Compute,EPS-Source,2000
DC-Microgrid Cluster,DC,5,IOT-Compute,EPS-Source,2000
PV System,DC,5,IOT-Compute,EPS-Source,2000
Battery Arrays,DC,5,IOT-Compute,EPS-Source,2000
DC Converters,DC,5,IOT-Compute,EPS-Source,2000
Short-Circuit Protection,DC,5,IOT-Compute,EPS-Source,2000
Solid State Circuit Breaker,DC,5,IOT-Compute,EPS-Source,2000
mathematic model,ST,4,IOT-Compute,EPS-Source,2000
simplified model,ST,4,IOT-Compute,EPS-Source,2000
active control,ST,4,IOT-Compute,EPS-Source,2000
frequency controller,MGs,5,IOT-Compute,IOT-Compute,2000
voltage controller,MGs,5,IOT-Compute,IOT-Compute,2000
voltage source inverter,MGs,5,IOT-Network,IOT-Compute,2000
loading conditions,DC,4,IOT-Compute,EPS-Source,2000
Teaching Learning Based Optimization,DC,4,IOT-Compute,EPS-Source,2000
Cyber-physical systems,FDI,4,EPS-Source,IOT-Compute,2000
cyber security,FDI,4,IOT-App,IOT-Compute,2000
FDIA,FDI,4,IOT-Compute,IOT-Compute,2000
false data injection attack,FDI,4,IOT-Compute,IOT-Compute,2000
PMU,FDI,4,EPS-Source,IOT-Compute,2000
phasor measurement units,FDI,4,EPS-Source,IOT-Compute,2000
PCA,FDI,4,IOT-App,IOT-Compute,2000
principle component analysis,FDI,4,IOT-Compute,IOT-Compute,2000
real-time implementation,FDI,4,IOT-Compute,IOT-Compute,2000
smart grid,LoRa,7,EPS-Source,IOT-App,2000
networked microgrids,energy storage,6,IOT-Compute,EPS-Source,2000
resilience,energy storage,6,IOT-Compute,EPS-Source,2000
PET,DR,5,IOT-Compute,EPS-Source,2000
Power electronic transformer,DR,5,IOT-Compute,EPS-Source,2000
AC/DC hybrid systems,DR,5,IOT-Compute,EPS-Source,2000
Power system optimization dispatch,DR,5,IOT-Compute,EPS-Source,2000
Physical layer security,PLS,4,IOT-App,IOT-Compute,2000
cross-layer security,PLS,4,IOT-Network,IOT-Compute,2000
eavesdropping,PLS,4,IOT-App,IOT-Compute,2000
channel secrecy codes,PLS,4,IOT-Compute,IOT-Compute,2000
adaptation,PLS,4,EPS-Source,IOT-Compute,2000
interfering signals,PLS,4,IOT-Compute,IOT-Compute,2000
artificial noise,PLS,4,IOT-Compute,IOT-Compute,2000
jamming,PLS,4,IOT-Compute,IOT-Compute,2000
secret keys,PLS,4,IOT-Compute,IOT-Compute,2000
frequency and space,PLS,4,IOT-Compute,IOT-Compute,2000
VLC,PLS,4,IOT-Network,IOT-Compute,2000
BAN,PLS,4,IOT-App,IOT-Compute,2000
PLC,PLS,4,EPS-Load,IOT-Compute,2000
IoT,PLS,4,IOT-App,IOT-Compute,2000
smart grid,PLS,4,EPS-Source,IOT-Compute,2000
mm-Wave,PLS,4,IOT-Compute,IOT-Compute,2000
cognitive radio,PLS,4,IOT-App,IOT-Compute,2000
vehicular,PLS,4,IOT-Compute,IOT-Compute,2000
UAV,PLS,4,IOT-App,IOT-Compute,2000
UWB,PLS,4,IOT-Compute,IOT-Compute,2000
D2D,PLS,4,EPS-Store,IOT-Compute,2000
RFID,PLS,4,IOT-Network,IOT-Compute,2000
index modulation,PLS,4,IOT-Compute,IOT-Compute,2000
spatial modulation,PLS,4,IOT-Compute,IOT-Compute,2000
5G systems,PLS,4,IOT-Network,IOT-Compute,2000
OFDM,PLS,4,EPS-Store,IOT-Compute,2000
MIMO,PLS,4,IOT-App,IOT-Compute,2000
Relay,PLS,4,IOT-Network,IOT-Compute,2000
NOMA,PLS,4,IOT-Network,IOT-Compute,2000
full-duplex,PLS,4,IOT-Compute,IOT-Compute,2000
TDD,PLS,4,IOT-Compute,IOT-Compute,2000
fault detection,power line,5,IOT-Network,EPS-Source,2000
MIMO-PLC,power line,5,IOT-Compute,EPS-Source,2000
Consensus protocol,DED,5,IOT-Compute,IOT-Compute,2000
economic dispatch,DED,5,IOT-Network,IOT-Compute,2000
graph theory,DED,5,IOT-Compute,IOT-Compute,2000
distributed network,DED,5,IOT-Compute,IOT-Compute,2000
neural network,DED,5,EPS-Source,IOT-Compute,2000
performance metrics,NILM,4,IOT-Compute,EPS-Store,2000
privacy,NILM,4,IOT-App,EPS-Store,2000
data collection,NILM,4,IOT-App,EPS-Store,2000
Distribution system operation,IoT,4,IOT-Compute,IOT-App,2000
distribution system planning,IoT,4,EPS-Source,IOT-App,2000
ES,IoT,4,IOT-Percept,IOT-App,2000
energy storage,IoT,4,EPS-Source,IOT-App,2000
non-technical losses,NTL,5,IOT-Compute,EPS-Source,2000
Financial risk,DR,4,IOT-Compute,EPS-Source,2000
Value at risk,DR,4,IOT-Compute,EPS-Source,2000
Conditional value at risk,DR,4,IOT-Percept,EPS-Source,2000
Benefit analysis,DR,4,IOT-Compute,EPS-Source,2000
Internet of Things,ADMM,4,IOT-App,IOT-Compute,2000
Big Data,ADMM,4,EPS-Store,IOT-Compute,2000
Energy management,ADMM,4,IOT-Network,IOT-Compute,2000
Computer architecture,ADMM,4,IOT-App,IOT-Compute,2000
Energy efficiency,ADMM,4,IOT-App,IOT-Compute,2000
game theory,DCs,7,IOT-Network,IOT-Compute,2000
renewable energy,DCs,7,EPS-Source,IOT-Compute,2000
smart grid,DCs,7,EPS-Source,IOT-Compute,2000
Stackelberg game,DCs,7,IOT-App,IOT-Compute,2000
Demand response,CML,5,EPS-Source,IOT-Compute,2000
Frequency regulation service,CML,5,IOT-Compute,IOT-Compute,2000
Flexible loads,CML,5,IOT-Compute,IOT-Compute,2000
Communication latency,CML,5,IOT-Compute,IOT-Compute,2000
Frequency detection error,CML,5,IOT-Compute,IOT-Compute,2000
Power imbalance,genetic algorithm,4,IOT-Compute,EPS-Store,2000
Bi-directional interactions,genetic algorithm,4,IOT-Compute,EPS-Store,2000
Dynamic pricing,genetic algorithm,4,IOT-App,EPS-Store,2000
Electrical energy storage system,energy storage,4,IOT-Compute,EPS-Source,2000
Hybrid storage,energy storage,4,IOT-Compute,EPS-Source,2000
Load uncertainty,energy storage,4,IOT-Compute,EPS-Source,2000
Thermal energy storage system,energy storage,4,IOT-Compute,EPS-Source,2000
Value of lost load,VOLL,4,IOT-Compute,IOT-Compute,2000
Electric power system reliability,VOLL,4,IOT-Compute,IOT-Compute,2000
Power system management,VOLL,4,IOT-Compute,IOT-Compute,2000
Interruption costs,VOLL,4,IOT-Compute,IOT-Compute,2000
Power interruption characteristics,VOLL,4,IOT-Compute,IOT-Compute,2000
Monte Carlo methods,ED,6,IOT-Compute,IOT-Compute,2000
power generation dispatch,ED,6,IOT-Network,IOT-Compute,2000
distributed power generation,ED,6,EPS-Load,IOT-Compute,2000
stochastic processes,ED,6,IOT-Compute,IOT-Compute,2000
power generation control,ED,6,EPS-Load,IOT-Compute,2000
power generation economics,ED,6,IOT-Compute,IOT-Compute,2000
distributed generators,ED,6,IOT-Compute,IOT-Compute,2000
additive noise,ED,6,IOT-Compute,IOT-Compute,2000
islanded MG,ED,6,IOT-Compute,IOT-Compute,2000
consensus algorithm,ED,6,IOT-Compute,IOT-Compute,2000
consensus-based implementation,ED,6,IOT-Compute,IOT-Compute,2000
fully distributed manner,ED,6,IOT-Compute,IOT-Compute,2000
peer-to-peer communication,ED,6,IOT-Compute,IOT-Compute,2000
post-iterate averaging technique,ED,6,IOT-Compute,IOT-Compute,2000
additive communication noise,ED,6,IOT-Compute,IOT-Compute,2000
existing ED strategies,ED,6,IOT-Compute,IOT-Compute,2000
communication links,ED,6,IOT-Compute,IOT-Compute,2000
different operation scenarios,ED,6,IOT-Compute,IOT-Compute,2000
distributed noise-resilient economic dispatch strategy,ED,6,IOT-Compute,IOT-Compute,2000
islanded microgrids,ED,6,IOT-Compute,IOT-Compute,2000
secure operation,ED,6,IOT-Compute,IOT-Compute,2000
economic operation,ED,6,IOT-Compute,IOT-Compute,2000
microgrid,ED,6,EPS-Source,IOT-Compute,2000
Wireless IoT smart meter,IoT,12,IOT-App,IOT-App,2000
HBase,IoT,12,IOT-App,IOT-App,2000
Stuck-at,IoT,12,IOT-App,IOT-App,2000
Autonomous microgrids,CVR,4,IOT-App,IOT-Percept,2000
conservation voltage reduction,CVR,4,IOT-App,IOT-Percept,2000
demand response,CVR,4,EPS-Source,IOT-Percept,2000
distributed generation,CVR,4,EPS-Source,IOT-Percept,2000
droop control,CVR,4,EPS-Source,IOT-Percept,2000
load shedding,CVR,4,EPS-Load,IOT-Percept,2000
voltage source inverter,CVR,4,IOT-Network,IOT-Percept,2000
electric vehicle integration,EVs,4,IOT-Compute,IOT-Network,2000
production cost model,EVs,4,IOT-App,IOT-Network,2000
road traffic census survey,EVs,4,IOT-App,IOT-Network,2000
voltage regulation,power distribution systems,4,EPS-Load,IOT-App,2000
demand response,power distribution systems,4,EPS-Source,IOT-App,2000
power distribution system,power distribution systems,4,EPS-Load,IOT-App,2000
