YEAR,DOMS,COUNT,SN,TN
2000,IOT-App,7.0,Context modeling,IoT
2000,IOT-App,6.0,Petri nets,IoT
2000,IOT-App,6.0,ITS,V2X
2000,EPS-Store,15.0,ontology,IoT
2000,EPS-Load,6.0,power supply quality,VSC
2000,EPS-Store,6.0,Survey,IoT
2000,EPS-Load,6.0,PV based VSC system,VSC
2000,IOT-Network,8.0,Backscatter,IoT
2000,IOT-App,6.0,Migration learning model,Internet of Things
2000,EPS-Load,13.0,Cluster,IoT
2000,IOT-Compute,6.0,detection failure,DC
2000,EPS-Source,8.0,DR potential,HVAC
2000,IOT-App,6.0,proof-of-concept,IoT
2000,IOT-App,6.0,group paging,MIDs
2000,EPS-Store,6.0,Smart cities,RGB
2000,IOT-App,12.0,Smart Healthcare,IoT
2000,IOT-App,6.0,Pedestrian tracking,loader crane operator
2000,IOT-App,6.0,Edge Computing,SSEC
2000,IOT-Percept,6.0,Power quality,AC
2000,IOT-Network,8.0,quality of service,AQRA
2000,EPS-Load,8.0,Distributed power generation,VIMSEN
2000,EPS-Store,21.0,DTLS,IoT
2000,IOT-Network,8.0,Deep learning,IoT
2000,EPS-Store,8.0,RF-mapping,RFID
2000,IOT-Compute,12.0,unmanned aerial vehicles,IoT
2000,EPS-Grid,6.0,DDCOPF,energy storage
2000,IOT-App,8.0,data drop-off rate,IoT
2000,EPS-Grid,6.0,IPsec,RFID
2000,IOT-App,7.0,IoT,industry 4.0
2000,EPS-Store,10.0,Energy harvesting,IoT
2000,IOT-App,10.0,intelligent monitoring robot,IoT
2000,EPS-Store,6.0,m-health,CoAP
2000,IOT-App,6.0,IoT device connectivity,IoT
2000,IOT-Compute,6.0,combined gas,MGs
2000,IOT-App,6.0,smart grid system,ESI
2000,IOT-App,6.0,AI,BLE
2000,IOT-App,6.0,Smart Phone,power management
2000,IOT-Percept,9.0,Fuel cell,fuel cells
2000,EPS-Source,6.0,EnergyPlus,PCM
2000,IOT-Network,12.0,threat detection,IoT
2000,EPS-Load,6.0,Self-biased Amplifier,RFID
2000,EPS-Load,6.0,internet of things,CIC
2000,EPS-Source,8.0,artificial intelligence,power grids
2000,EPS-Load,6.0,RFID,pH
2000,IOT-App,13.0,optimization,MEC
2000,IOT-App,8.0,optimality conditions,PEVs
2000,IOT-Compute,6.0,distributed algorithm,HVAC
2000,IOT-Percept,6.0,small island,SMRs
2000,IOT-Network,6.0,Sensor Network,MEC
2000,EPS-Store,9.0,microgrid,PHEVs
2000,IOT-App,8.0,deep Q-learning,DRL
2000,IOT-Network,6.0,Seasonal storage,energy storage
2000,IOT-Network,6.0,Radial spanning trees,IoT
2000,IOT-Network,9.0,congestion control,wireless sensor networks
2000,EPS-Store,9.0,Self-organizing Software platform,IoT
2000,EPS-Grid,6.0,PUF sensor,PUF
2000,EPS-Source,10.0,PV cell,PV
2000,EPS-Store,6.0,voltage source inverter,DG
2000,IOT-Network,10.0,Mobile Sensor Communications,COe
2000,EPS-Load,6.0,radio networks,CS
2000,IOT-Compute,6.0,CCHP,EM
2000,IOT-App,6.0,Risk assessment,IoT
2000,IOT-Network,8.0,charging/discharging process,EVs
2000,EPS-Grid,6.0,Internet of things,VMS
2000,IOT-App,12.0,Stuck-at,IoT
2000,IOT-App,6.0,denial-of-service attacks,IoT
2000,IOT-App,6.0,energy trading,EVs
2000,EPS-Store,8.0,Wireless communications,D2D
2000,EPS-Store,15.0,Beacon,IoT
2000,EPS-Source,6.0,network lifetime,WSN
2000,IOT-App,6.0,genetic algorithms,residential load scheduling
2000,IOT-Percept,10.0,BDDC,PV
2000,IOT-Network,6.0,pump storage,pumped storage
2000,IOT-Network,6.0,distribution-based data,IoT
2000,EPS-Store,8.0,Smart grid,wireless communication
2000,IOT-App,7.0,Long-throated flume,Wi-Fi
2000,IOT-Network,12.0,Internet of Things,MTC
2000,IOT-App,6.0,Internet of Things,MIDs
2000,IOT-Network,6.0,Low power devices,IPv6
2000,EPS-Store,6.0,power quality,DG
2000,IOT-Network,6.0,Sliding mode controller,induction generator
2000,IOT-Percept,7.0,energy management system,DR
2000,IOT-App,9.0,flying ad hoc network,flying ad hoc networks
2000,IOT-App,6.0,Real-time spatial information,IoT
2000,IOT-App,7.0,fuzzy-logic modeling,IoT
2000,IOT-Network,8.0,PM10,IoT
2000,IOT-Compute,6.0,linear programming,MGs
2000,IOT-App,6.0,international logistics,Internet of Things
2000,IOT-App,6.0,edge computing,multi-dimensional
2000,IOT-Network,10.0,digital economy,ICT
2000,EPS-Store,6.0,VM placement,IoT
2000,IOT-App,6.0,pricing,MGA
2000,EPS-Store,6.0,cognitive radio,IoT
2000,EPS-Load,8.0,diversity,MGs
2000,IOT-Network,12.0,PVD1,PV
2000,EPS-Source,8.0,Environment,CO2
2000,IOT-App,8.0,databases,IoT
2000,EPS-Store,10.0,Smart grid,CO2
2000,EPS-Grid,6.0,Semantic modeling,VMS
2000,EPS-Source,6.0,Uncertainty analysis,PV
2000,EPS-Store,6.0,energy efficiency,wireless sensor networks
2000,IOT-App,9.0,MAC layer channel access,ML
2000,IOT-Compute,7.0,elderly,IoT
2000,EPS-Store,8.0,Access Point,IoT
2000,EPS-Source,8.0,Network interdependency,optimal power flow
2000,IOT-Network,6.0,Electric vehicle,SCMA
2000,EPS-Store,13.0,Smart cities,IoT
2000,EPS-Store,6.0,CC3200 (Wi-Fi Protocol),wireless sensor node
2000,EPS-Store,10.0,Sodium Sulfur,energy storage
2000,IOT-App,8.0,security,GPAKE
2000,EPS-Source,8.0,constant power load,DC
2000,IOT-App,6.0,matrix factorization,IoT
2000,EPS-Source,8.0,multi-objective optimization,EVs
2000,EPS-Grid,6.0,replaying attack,PUF
2000,EPS-Store,15.0,IoT services,IoT
2000,IOT-Compute,8.0,PV generators,SMES
2000,IOT-Compute,6.0,HVDC transmission line,HVDC
2000,EPS-Source,6.0,Emission cost,RERs
2000,IOT-App,12.0,e-Health,CRIP
2000,EPS-Grid,8.0,LTE,AGTI
2000,IOT-Compute,6.0,economic operation,ED
2000,IOT-Network,6.0,Hybrid Converter,QBI
2000,EPS-Source,8.0,BESS,power quality
2000,IOT-App,6.0,WSNs,CS
2000,IOT-Percept,6.0,isolated power converter,SNR
2000,EPS-Load,6.0,diesel generator,energy storage
2000,EPS-Store,6.0,Ubiquitous Health,RGB
2000,IOT-App,6.0,Distributed Energy Resources (,load management
2000,EPS-Store,9.0,Embedded systems,WSN
2000,IOT-App,8.0,Quality of experience,IoT
2000,EPS-Source,6.0,enterprise it,IoT
2000,EPS-Load,6.0,Smart Metering,LV
2000,EPS-Source,6.0,Microgrid,distributed generation units
2000,IOT-Network,6.0,Internet-of-Things,emergency vehicle
2000,EPS-Store,8.0,Triggering,UE
2000,IOT-Network,6.0,SoftNet,D2D
2000,IOT-App,6.0,5G cellular networks,mmWave
2000,IOT-Compute,6.0,electricity market,EM
2000,EPS-Store,7.0,Stop and Wait ARQ,DTLS
2000,EPS-Source,8.0,Uncertainty,optimal power flow
2000,EPS-Load,7.0,Photovoltaic,energy storage system
2000,EPS-Source,6.0,PLL,Linear Kalman Filter
2000,IOT-App,16.0,motion artifacts,CR
2000,IOT-Network,6.0,Electrolyzers,energy storage
2000,EPS-Source,17.0,smart grid,PHEVs
2000,IOT-Network,6.0,wireless multimedia system,dynamic differential game
2000,IOT-Percept,6.0,battery energy storage,BESS
2000,IOT-Compute,6.0,voltage source converters,VSC
2000,EPS-Store,6.0,Microgrid,DC
2000,IOT-App,6.0,WSN,WMN
2000,IOT-App,6.0,brain networks,VNs
2000,IOT-App,6.0,centrality,NoN
2000,EPS-Grid,6.0,Near field communication,RFID
2000,IOT-App,6.0,Prospect theory,MFC
2000,EPS-Store,7.0,2.4 GHz ISM,DTLS
2000,EPS-Load,6.0,photovoltaic based voltage source converter control,VSC
2000,EPS-Source,8.0,short term load forecast,PV
2000,EPS-Store,26.0,bluetooth smart device,M2M
2000,IOT-App,8.0,GPS Sensor,IoT
2000,IOT-Network,15.0,Delay,loT
2000,EPS-Store,6.0,real-time locating system,RFID
2000,IOT-App,6.0,Privacy,MEC
2000,IOT-Network,6.0,Social relationship,SSIS
2000,IOT-App,6.0,security guidelines,IoT
2000,EPS-Source,6.0,AC-Optimal Power Flow,DG
2000,IOT-App,6.0,generic sensing,IoT
2000,EPS-Store,6.0,Short term load forecasting,NN
2000,IOT-App,6.0,network virtualization,VNs
2000,IOT-App,6.0,Wireless sensor networks,ACB
2000,IOT-Percept,6.0,SWT,DC
2000,EPS-Store,11.0,Internet-of-Things,WSN
2000,IOT-App,6.0,Mesh networks,WMN
2000,IOT-Percept,6.0,Numerical weather prediction,PV
2000,IOT-Percept,8.0,smart manufacturing,IoT
2000,IOT-App,10.0,intrusion detection,LDoS
2000,IOT-App,8.0,Automobiles,CPCL
2000,IOT-App,6.0,Internet of Things,KGA
2000,EPS-Store,9.0,energy storage system,energy storage
2000,EPS-Source,6.0,microgrid,AC
2000,IOT-App,6.0,Secure D2D communication,D2D
2000,EPS-Source,7.0,Key Management,DEX
2000,IOT-Network,12.0,Fast Moving Consumer Goods,IoT
2000,EPS-Store,8.0,sensor networks,M2M
2000,IOT-App,6.0,Long Short-Term Memory,IoT
2000,IOT-Network,6.0,Agriculture,loT
2000,IOT-App,6.0,multisine excitations,ZiNk
2000,EPS-Load,6.0,dc-link capacitor voltage,VSC
2000,EPS-Grid,6.0,landslide monitoring,WSN
2000,IOT-App,6.0,Wireless Hub,IoT
2000,IOT-App,6.0,Scalability,network slicing
2000,IOT-Network,6.0,Parallel acting cage rotor,DC
2000,EPS-Store,6.0,IPv6 address,IPv6
2000,EPS-Store,6.0,compressed air energy storage,electricity storage
2000,EPS-Grid,10.0,Microgrids,EVs
2000,IOT-Compute,8.0,Ancillary services,MPC
2000,EPS-Source,7.0,Smart grid,PV
2000,IOT-App,6.0,distributed power generation,MGA
2000,IOT-Network,8.0,5G,SNR
2000,IOT-Network,6.0,IoT,DEBTS
2000,IOT-Percept,6.0,particle swarm optimization,AC
2000,EPS-Store,8.0,Sensor Network,IoT
2000,IOT-Network,6.0,Animal Husbandry,IoT
2000,IOT-App,6.0,Clocks,WSN
2000,EPS-Grid,6.0,Charging station operator,EVs
2000,IOT-Network,7.0,device-to-device communications,5G
2000,IOT-App,8.0,Wireless sensor networks,CPCL
2000,IOT-Network,6.0,PubNub,ECG
2000,EPS-Source,6.0,Demand response,power quality
2000,IOT-Network,6.0,ISO,power network
2000,IOT-App,6.0,routing,LAGER
2000,EPS-Load,6.0,fuel cell,MG
2000,IOT-Network,6.0,smart home system,ECDH
2000,IOT-App,9.0,certificateless authentication,WBAN
2000,IOT-App,6.0,cryptosystem,CS
2000,IOT-Network,9.0,congestion detection,wireless sensor networks
2000,EPS-Store,8.0,SMS,UE
2000,EPS-Store,12.0,federation,IoT
2000,EPS-Store,12.0,Priority,IoT
2000,EPS-Source,8.0,renewable energy sources,power grids
2000,IOT-App,6.0,robust optimisation,MGA
2000,IOT-App,10.0,heuristic,IoT
2000,IOT-Network,6.0,community detection,IoT
2000,EPS-Grid,7.0,PV simulation,PV
2000,IOT-App,6.0,price-taker MGA,MGA
2000,IOT-App,9.0,offloading,DNN
2000,IOT-App,12.0,Quantum hash function,5G
2000,EPS-Store,6.0,electric power system,electricity storage
2000,IOT-App,6.0,Data block processing,IoT
2000,IOT-App,6.0,mobile anchor node,LDVSL
2000,EPS-Grid,8.0,4 Security,IoT
2000,EPS-Grid,8.0,Cyber physical systems,wireless sensor networks
2000,EPS-Source,10.0,rural electrification,PV
2000,EPS-Source,7.0,Bayes Classifier,SG
2000,IOT-App,6.0,massive MIMO,ACB
2000,EPS-Load,6.0,game theory,smart grids
2000,EPS-Source,6.0,linked data,IoT
2000,IOT-Compute,6.0,Stochastic security constrained day-ahead scheduling,power flows
2000,IOT-Percept,6.0,battery,GCM
2000,EPS-Load,8.0,Wind power,CO2
2000,IOT-Percept,10.0,Business cases,MGs
2000,IOT-App,9.0,Virtualization,Internet of Things
2000,IOT-Network,8.0,cloud computing,EC
2000,IOT-App,9.0,Quality of service,network slicing
2000,IOT-Compute,6.0,multiPV DC microgrid,DC
2000,IOT-Percept,6.0,vehicle to grid,DC
2000,IOT-App,7.0,IoT-Internet-of-Things,IoT
2000,EPS-Source,8.0,nonlinear control systems,DC
2000,IOT-App,9.0,Electromagnetic side-channel attacks,IoT
2000,IOT-Network,6.0,Electro dermal Activity,IoT
2000,IOT-App,6.0,continuous objects,IoT
2000,IOT-Network,6.0,indoor-positioning system,RFID
2000,IOT-App,6.0,Internet of Things,SNs
2000,IOT-Network,6.0,Energy efficiency,FEAR
2000,IOT-App,8.0,Hyperledger,IoT
2000,IOT-Network,9.0,malware propagation,WMS
2000,IOT-App,6.0,IEEE 802.15.4,GUI
2000,IOT-Network,6.0,diesel generator,PV
2000,IOT-Network,6.0,ESP 8266 NodeMCU,RFID
2000,IOT-Compute,6.0,conventional DG placement approaches,DG
2000,IOT-App,6.0,routing,IoV
2000,EPS-Source,20.0,Energy storage,PV
2000,EPS-Source,6.0,photovoltaic,PHEVs
2000,IOT-Percept,6.0,Micro-grid Photovoltaic,DC
2000,IOT-Network,6.0,Iceberg queries,RFID
2000,EPS-Source,8.0,HVAC systems,HVAC
2000,EPS-Store,10.0,DID,IoT
2000,IOT-Network,6.0,intersection,emergency vehicle
2000,IOT-App,10.0,HHT,LDoS
2000,IOT-App,6.0,Multiple-access edge computing,MEC
2000,EPS-Source,6.0,wireless sensor network,HSS
2000,IOT-Network,10.0,renewable energy resources,EVs
2000,IOT-App,10.0,Internet of Things,LSTM
2000,EPS-Store,12.0,Remote Monitoring,3D
2000,IOT-App,13.0,learning (artificial intelligence),IoT
2000,IOT-Network,6.0,Generation scheduling,DC
2000,IOT-App,8.0,MIMO,IoT
2000,IOT-App,18.0,dimensionality reduction,IoT
2000,IOT-App,8.0,connection availability,IoT
2000,EPS-Store,8.0,IoT RFID/NFC Authentication ECC Security Analysis,RFID
2000,EPS-Source,6.0,optimal control,CR
2000,EPS-Grid,6.0,fairness,PHEVs
2000,EPS-Source,6.0,adaptive neuro-fuzzy inference system,DC
2000,IOT-App,6.0,Games,EVs
2000,EPS-Load,12.0,MILP,residential microgrid
2000,IOT-Compute,7.0,harmonic distortion,power quality
2000,IOT-App,6.0,WCVaR theory,ICES
2000,IOT-Network,8.0,Robust Control,DC
2000,IOT-Compute,6.0,Hybrid microgrid,dc microgrid
2000,EPS-Load,6.0,trees (mathematics),secondary frequency
2000,EPS-Source,8.0,Carbon footprint,CO2
2000,IOT-App,6.0,Mobile terminal,WiFi
2000,IOT-Network,6.0,distributed control,DC
2000,IOT-App,6.0,cluster-based WSN,WSN
2000,EPS-Source,10.0,Power quality Conditioner,DG
2000,IOT-App,6.0,GaN HEMTs,power management
2000,IOT-Percept,6.0,High step-up,DC
2000,IOT-Network,12.0,Energy storage systems,DC
2000,EPS-Grid,6.0,Internet of things,vehicular networking
2000,EPS-Source,7.0,smart grid,CO2
2000,IOT-App,6.0,Internet of Things,dBA
2000,EPS-Load,6.0,photovoltaic based voltage source converter control,secondary frequency
2000,EPS-Store,6.0,Internet of Things,network gateway
2000,EPS-Source,8.0,Web of Things,IoT
2000,EPS-Source,6.0,DC circuit breaker,DC
2000,EPS-Source,6.0,High voltage,CM
2000,EPS-Store,10.0,DC microgrids,DC
2000,EPS-Load,6.0,resources operation,MG
2000,IOT-App,8.0,Electric vehicles,MG
2000,IOT-App,6.0,3D vehicle model,PTZ
2000,IOT-App,8.0,multi-modal sensing,IoT
2000,EPS-Store,6.0,Actuator networks,WSAN
2000,IOT-App,8.0,UAV-aided edge computing,BLE
2000,IOT-Compute,6.0,standalone PV systems,PV
2000,EPS-Load,8.0,3D printing,RF
2000,EPS-Source,6.0,financial impacts,smart meter
2000,EPS-Grid,8.0,Semantics,IoT
2000,EPS-Store,9.0,Internetware,IoT
2000,IOT-App,10.0,Embedded intelligence,IoT
2000,EPS-Grid,6.0,healthcare applications,IoT
2000,IOT-Network,12.0,standardization,RFID
2000,EPS-Load,6.0,optical sensor,IoT
2000,IOT-Network,6.0,5G networks,5G
2000,EPS-Source,15.0,WSN,IoT
2000,EPS-Store,10.0,IoT,D2D
2000,IOT-App,13.0,0,IoT
2000,IOT-Network,8.0,real/non-real time,IoT
2000,EPS-Source,6.0,NaS battery,PV
2000,EPS-Store,6.0,Energy and operation management microgrid,MGs
2000,EPS-Store,6.0,Wind speed,MG
2000,EPS-Source,15.0,routing protocols,WSN
2000,EPS-Load,6.0,Sensor node,IoT
2000,IOT-App,6.0,cyber physical systems,WSN
2000,EPS-Source,10.0,Smart grid,OLEVs
2000,IOT-Network,6.0,hierarchical game,IoT
2000,EPS-Source,6.0,PMU,IEC
2000,EPS-Source,6.0,smart grid,AC
2000,IOT-Network,7.0,Internet of Things,DL
2000,IOT-App,16.0,green IoT,IoT
2000,IOT-App,6.0,IEEE802,EB
2000,EPS-Source,8.0,optimization,energy storage
2000,EPS-Source,6.0,D-FACTS,FACTS
2000,EPS-Store,6.0,Firewall,IoT
2000,IOT-Network,8.0,green vehicle,CS
2000,EPS-Grid,9.0,Smart grids,EVs
2000,EPS-Grid,14.0,EXI,IoT
2000,IOT-App,9.0,Location sensing,IoT
2000,IOT-App,8.0,Group key exchange,GPAKE
2000,EPS-Store,6.0,Inter-Communicability,wireless communication
2000,EPS-Source,8.0,Programming-in-the-Large,BPM
2000,IOT-App,8.0,Object tracking,IoT
2000,IOT-App,14.0,Node-RED,IoT
2000,IOT-Network,9.0,Fuzzy logic inference,DUCF
2000,EPS-Store,6.0,standards,IoT
2000,IOT-App,6.0,optimization,D2D
2000,IOT-Percept,13.0,bidirectional DC-DC converter,DC
2000,IOT-App,10.0,Decentralization,IoT
2000,EPS-Store,6.0,Resource Allocation,M2M
2000,EPS-Grid,6.0,Jennet-IP,wireless vehicle
2000,EPS-Load,6.0,polynomial controller,energy storage
2000,EPS-Load,6.0,power consumption,DRX
2000,EPS-Source,9.0,photovoltaic generation,smart grids
2000,IOT-App,107.0,edge computing,IoT
2000,IOT-App,6.0,total completion time,CIoT
2000,EPS-Source,18.0,electric vehicle,EVs
2000,IOT-App,12.0,Energy optimization,IoT
2000,IOT-App,8.0,smart mobility,PEVs
2000,IOT-Network,12.0,SWOT,IoT
2000,EPS-Load,7.0,GSM,5G
2000,EPS-Grid,6.0,distributed access control,IoT
2000,IOT-App,6.0,Automobiles,Internet of Things
2000,IOT-Percept,6.0,galvanic isolation,SNR
2000,EPS-Source,6.0,Limited communication,SG
2000,EPS-Source,8.0,Fuel cell,DC
2000,EPS-Store,6.0,applications and solutions,electricity storage
2000,EPS-Store,18.0,Mobile communications,IoT
2000,EPS-Store,10.0,Photovoltaic power systems,PV
2000,IOT-Network,6.0,Coordinated aggregated PSO,PEVs
2000,EPS-Source,6.0,Neighborhood Area Network,power line
2000,EPS-Grid,6.0,Battery charger,UPS
2000,IOT-App,16.0,Feature extraction,HAL
2000,EPS-Grid,6.0,air-conditioning,DR
2000,IOT-App,10.0,learning model,IoT
2000,EPS-Store,6.0,Vehicle-to-Gridnetworks,EVs
2000,EPS-Store,6.0,intermittent production system,RFID
2000,EPS-Source,6.0,G3,power line
2000,IOT-App,6.0,ali,IoT
2000,EPS-Source,6.0,FBG sensor network of Things,FBG
2000,IOT-App,6.0,Cloud-assisted sensing,wireless sensor networks
2000,IOT-App,6.0,Fuzzy analytical hierarchy process,IoT
2000,EPS-Grid,12.0,Mobile devices,RFID
2000,IOT-Network,8.0,Green IoT,Internet of Things
2000,IOT-Network,6.0,intelligent bus system,IoT
2000,IOT-Network,7.0,Certificate validation,IoT
2000,IOT-Network,8.0,behind-the-meter,PV
2000,IOT-Network,6.0,node-RED,IoT
2000,IOT-App,13.0,trajectory optimization,IoT
2000,EPS-Source,15.0,DC distribution networks,DC
2000,IOT-Compute,6.0,additive noise,ED
2000,EPS-Grid,6.0,Tags,IoT
2000,EPS-Source,11.0,DC grid,DC
2000,IOT-Network,8.0,power generation dispatch,DC
2000,IOT-App,6.0,UAV,WBAN
2000,IOT-Network,7.0,Networked microgrids,ESTs
2000,EPS-Grid,6.0,state of charge,electric vehicle
2000,IOT-Network,6.0,fading,WSN
2000,EPS-Store,12.0,Cloud platform,RGB
2000,IOT-Network,6.0,Cellular Networks,5G
2000,IOT-App,6.0,microbial fuel cell,IoT
2000,IOT-App,6.0,Mobile antennas,RF
2000,IOT-App,6.0,Internet of Thingsdevice,ZiNk
2000,IOT-Network,12.0,WSN Security Treatment,WSN
2000,EPS-Store,9.0,mobile sink,WSN
2000,EPS-Load,6.0,photovoltaic power systems,MG
2000,IOT-Compute,6.0,resistive memory,PUF
2000,IOT-App,6.0,Energy,SNs
2000,IOT-App,6.0,Indoor localization,Wi-Fi
2000,IOT-App,7.0,free flow,Wi-Fi
2000,IOT-App,8.0,Fragile ecosystem,IoT
2000,EPS-Source,6.0,Smart Objects,IoT
2000,IOT-App,6.0,upload point placement,IoT
2000,EPS-Grid,6.0,Attack and defense,IoT
2000,EPS-Store,6.0,M-Hub,AAL
2000,IOT-App,6.0,NBIoT,LPWA
2000,IOT-App,6.0,random mechanical energy,TENG
2000,EPS-Store,8.0,MPPT,Photovoltaic
2000,EPS-Source,6.0,adaptive dynamic programming,CR
2000,IOT-Percept,8.0,PV generator system,PV
2000,IOT-Compute,6.0,electricity networks,MGs
2000,IOT-Network,6.0,remote software update,IoT
2000,EPS-Source,11.0,optimization. E,PV
2000,IOT-Network,6.0,Device identification,IAT
2000,EPS-Grid,6.0,Vehicular networking,VMS
2000,IOT-Compute,7.0,Jerusalem-cross frequency selective surface,IoT
2000,IOT-App,16.0,NAN,smart energy system
2000,EPS-Store,6.0,Wind turbine,DC
2000,IOT-App,10.0,Cluster-based wireless sensor network,CS
2000,IOT-App,6.0,Smart meters,IoT
2000,IOT-Percept,12.0,Network losses,energy storage
2000,IOT-App,8.0,Performance evaluation,IoT
2000,IOT-App,6.0,multi-hop flows,QoS
2000,IOT-Percept,6.0,real-time market,SE
2000,IOT-Compute,6.0,chat to farmer,IoT
2000,IOT-Percept,12.0,wind farm,DC
2000,IOT-Percept,10.0,AC grids,DC
2000,IOT-Percept,10.0,backstepping controller,DC
2000,IOT-Network,9.0,peripheral nodes,IoT
2000,EPS-Source,14.0,smart grid,DG
2000,IOT-Compute,6.0,TOU-DRP,MG
2000,IOT-App,8.0,Ecosystem monitoring,IoT
2000,EPS-Store,6.0,Kalman filter,IoT
2000,IOT-Network,6.0,Internet of Things,MMG
2000,EPS-Store,6.0,Home care,IoT
2000,EPS-Load,6.0,power quality issues,secondary frequency
2000,IOT-Percept,8.0,Smart PV inverter,PV
2000,EPS-Source,8.0,service selection,IoT
2000,IOT-App,6.0,multi-hop routing,D2D
2000,EPS-Load,6.0,diesel generatorefficiency and emission model,MG
2000,IOT-App,6.0,IoT,ZiNk
2000,EPS-Store,12.0,Denial of service attacks,IoT
2000,EPS-Load,8.0,Smart grids,PHEVs
2000,EPS-Source,11.0,Distributed generation,DC
2000,EPS-Load,9.0,stochastic approximation,power management
2000,EPS-Load,6.0,Transformer,energy storage
2000,IOT-Percept,6.0,Transactive energy,MG
2000,EPS-Source,8.0,Sensors,WoT
2000,EPS-Store,12.0,Smart Grid,electric vehicle
2000,EPS-Store,19.0,Data analytics,IoT
2000,IOT-Compute,8.0,Home energy management,MC
2000,IOT-Network,14.0,5G,WSN
2000,IOT-App,18.0,factory of the future,IoT
2000,IOT-Network,7.0,load balancing,SG
2000,IOT-Compute,7.0,deep feature embedding learning,IoT
2000,IOT-App,6.0,game theory,CH
2000,IOT-App,11.0,IoT,recurrent neural networks
2000,EPS-Source,12.0,load management and nonlinear transformer,power quality
2000,IOT-Network,6.0,zero power,PMP
2000,IOT-App,6.0,dragonfly algorithm,Internet of Things
2000,EPS-Source,8.0,Ancillary service,MG
2000,IOT-App,10.0,UMTS,IoT
2000,IOT-App,8.0,cyber security vulnerabilities,IoT
2000,EPS-Store,12.0,Data analysis,M2M
2000,IOT-App,6.0,Boundary value problems,IoT
2000,IOT-Network,6.0,unbalance compensation,NCC
2000,IOT-App,6.0,Internet of Things,TDBU
2000,EPS-Grid,9.0,Surveillance,IoT
2000,EPS-Load,6.0,AMI,PLC
2000,EPS-Source,10.0,Cross-layer design,IoT
2000,EPS-Load,7.0,Software-Defined Radio,AP
2000,IOT-App,9.0,Microgrid,SG
2000,EPS-Store,12.0,Smart sensor networks,RGB
2000,IOT-App,9.0,Offloading,MEC
2000,IOT-App,6.0,Internet of Things,SOs
2000,IOT-Percept,6.0,bidirectional DC-DC converter,SRG
2000,EPS-Source,6.0,Photovoltaic,distributed generation units
2000,EPS-Load,6.0,Internet of things,ToA
2000,IOT-App,26.0,Access Control,IoT
2000,IOT-App,18.0,Industrial IoT,Internet of Things
2000,IOT-App,6.0,Multi-Access Edge Computing,5G
2000,EPS-Source,8.0,Boost converter,DC
2000,IOT-App,6.0,IAQ,IAQD
2000,IOT-App,6.0,flexible backhaul,mmWave
2000,IOT-App,6.0,neural networks,JPEG
2000,IOT-Compute,6.0,harmonic impedance measurement,DC
2000,IOT-App,6.0,low power technology,WPT
2000,IOT-Network,10.0,Software-defined virtual sensor,IoT
2000,IOT-App,6.0,effective sensing coverage rate,OSC
2000,EPS-Store,7.0,Science direct,TLS
2000,IOT-Network,6.0,Network manufacturing mode,3D
2000,EPS-Store,21.0,Wireless sensor network,IoT
2000,IOT-App,6.0,real-time pricing,residential load scheduling
2000,EPS-Store,6.0,Happy Eyeballs,IPv6
2000,EPS-Load,6.0,technical constraints,MG
2000,EPS-Store,8.0,Routing,D2D
2000,EPS-Source,23.0,Demand Response,DR
2000,IOT-App,6.0,secure communication,IoT
2000,IOT-App,6.0,demand-side management,power meter
2000,EPS-Store,7.0,Strain Sensor,DTLS
2000,IOT-App,7.0,IoT networks,IoT
2000,IOT-Network,6.0,PHY factors,LoRa
2000,EPS-Store,6.0,electric vehicles,energy storage
2000,IOT-App,6.0,low power wide area network,LPWA
2000,IOT-App,6.0,Data importance,IoT
2000,EPS-Grid,6.0,QoS,RS
2000,IOT-Network,6.0,Fingerprint,IAT
2000,EPS-Store,12.0,Data processing,M2M
2000,IOT-App,22.0,RF fingerprinting,IoT
2000,IOT-App,6.0,HDFS,the Internet of things
2000,EPS-Store,12.0,knowledge base,IoT
2000,IOT-App,8.0,provable data integrity,IoT
2000,IOT-App,20.0,congestion control,5G
2000,IOT-Network,6.0,Inverter,QBI
2000,EPS-Store,6.0,Device-to-Device communication,D2D
2000,IOT-Network,10.0,Solar PV,PV
2000,EPS-Source,9.0,cyber-physical,IoT
2000,EPS-Load,6.0,Optimization,KPIs
2000,IOT-App,6.0,distributed power generation,CES
2000,IOT-App,6.0,converged edge and core clouds,5G
2000,EPS-Source,6.0,distributed generation,dc microgrid
2000,IOT-Network,8.0,information integration,IoT
2000,IOT-App,6.0,wireless sensor network,Industry 4.0
2000,IOT-Network,6.0,performance metices,IoT
2000,IOT-App,6.0,ISRF,IoV
2000,IOT-Network,7.0,battery management system,power management
2000,IOT-App,8.0,IOT,PV
2000,EPS-Store,6.0,MPPT,PV
2000,IOT-App,6.0,survivability entropy,WSN
2000,IOT-App,15.0,Backscatter modulation,BM
2000,EPS-Source,12.0,Energy Management,DC
2000,EPS-Source,19.0,security,IoT
2000,IOT-Network,6.0,Attacks,DoS
2000,EPS-Grid,6.0,encryption,CS
2000,EPS-Load,8.0,Inkjet-printing,RF
2000,EPS-Grid,9.0,Energy storage system,energy storage
2000,IOT-App,12.0,IoT (the Internet of Things),M2M
2000,IOT-Compute,6.0,grid forming converters,VSC
2000,EPS-Store,6.0,Wireless Ad hoc networks,NZEB
2000,EPS-Source,8.0,Electricity,CO2
